list,expression,order,item,firstDisplay,secondDisplay,English,Hindi,tense,half,cond,grammaticalRole,gender,target,location,competitor,target_hindi,target_translations,competitor_hindi,competitor_translations,CompID,expTrials,recordingName
6,pronoun,47,x67,x67.jpg,x67_m.jpg,"the tooth powder is standing on number 6, in the same line which has the hunter in it","दन्त मंजन नंबर 6 पर पड़ा है, उसी लाइन में जिसमें शिकारी है ।",forstanding,1,9,9,,,5,,tooth-powder,,,,,N,N_List6_Order47_Item_x67_Cond9_Exp_pronoun_Tense_forstanding
7,noun,47,x67,x67.jpg,x67_m.jpg,"the tooth powder is standing on number 6, in the same line which has the hunter in it","दन्त मंजन नंबर 6 पर पड़ा है, उसी लाइन में जिसमें शिकारी है ।",forstanding,1,9,9,9,6,,5,,tooth-powder,,,,N,N_List7_Order47_Item_x67_Cond9_Exp_noun_Tense_forstanding
8,noun,47,x67,x67.jpg,x67_m.jpg,"the tooth powder is standing on number 6, in the same line which has the hunter in it","दन्त मंजन नंबर 6 पर पड़ा है, उसी लाइन में जिसमें शिकारी है ।",forstanding,1,9,9,9,6,,5,,tooth-powder,,,,N,N_List8_Order47_Item_x67_Cond9_Exp_noun_Tense_forstanding
1,pronoun,48,x72,x72.jpg,x72_m.jpg,"the rooster is next to the nest, and also on number 6",मुर्गी घोंसले के बगल में खड़ी है और नंबर 6 पर भी ।,forstanding,1,9,9,9,6,,5,,rooster,,,,N,N_List1_Order48_Item_x72_Cond9_Exp_pronoun_Tense_forstanding
2,pronoun,48,x72,x72.jpg,x72_m.jpg,"the rooster is next to the nest, and also on number 6",मुर्गी घोंसले के बगल में खड़ी है और नंबर 6 पर भी ।,forstanding,1,9,9,9,6,,5,,rooster,,,,N,N_List2_Order48_Item_x72_Cond9_Exp_pronoun_Tense_forstanding
3,noun,48,x72,x72.jpg,x72_m.jpg,"the rooster is next to the nest, and also on number 6",मुर्गी घोंसले के बगल में खड़ी है और नंबर 6 पर भी ।,forstanding,1,9,9,9,6,,5,,rooster,,,,N,N_List3_Order48_Item_x72_Cond9_Exp_noun_Tense_forstanding
4,noun,48,x72,x72.jpg,x72_m.jpg,"the rooster is next to the nest, and also on number 6",मुर्गी घोंसले के बगल में खड़ी है और नंबर 6 पर भी ।,forstanding,1,9,9,9,6,,5,,rooster,,,,N,N_List4_Order48_Item_x72_Cond9_Exp_noun_Tense_forstanding
5,pronoun,48,x70,x70.jpg,x70_m.jpg,the notebook is on number 4,कॉपी नंबर 4 पर है ।,9,1,9,9,,,,,notebook,,,,,N,N_List5_Order48_Item_x70_Cond9_Exp_pronoun_Tense_9
6,pronoun,48,x70,x70.jpg,x70_m.jpg,the notebook is on number 4,कॉपी नंबर 4 पर है ।,9,1,9,9,,,,,notebook,,,,,N,N_List6_Order48_Item_x70_Cond9_Exp_pronoun_Tense_9
7,noun,48,x70,x70.jpg,x70_m.jpg,the notebook is on number 4,कॉपी नंबर 4 पर है ।,,1,9,9,9,4,,,,notebook,,,,N,N_List7_Order48_Item_x70_Cond9_Exp_noun_Tense_
8,noun,48,x70,x70.jpg,x70_m.jpg,the notebook is on number 4,कॉपी नंबर 4 पर है ।,,1,9,9,9,4,,,,notebook,,,,N,N_List8_Order48_Item_x70_Cond9_Exp_noun_Tense_
1,pronoun,49,27,27_2.jpg,27_2_m.jpg,The doctor above the princess is on number 1.,राजकुमारी के ऊपर वाला डॉक्टर नंबर 1 पर है ।,simple,1,1,subject,mismatch,1,above,4,doctor,doctor,raajkumaarii ,princess,26,Y,Y_List1_Order49_Item_27_Cond1_Exp_pronoun_Tense_simple
2,pronoun,49,27,27_2.jpg,27_2_m.jpg,The doctor above the princess is standing on number 1.,राजकुमारी के ऊपर वाला डॉक्टर नंबर 1 पर खड़ा है ।,forstanding,1,2,subject,mismatch,1,above,4,doctor,doctor,raajkumaarii ,princess,26,Y,Y_List2_Order49_Item_27_Cond2_Exp_pronoun_Tense_forstanding
3,noun,49,27,27_2.jpg,27_2_m.jpg,The doctor above the princess is on number 1.,राजकुमारी के ऊपर वाला डॉक्टर नंबर 1 पर है ।,simple,1,1,subject,mismatch,1,above,4,doctor,doctor,raajkumaarii ,princess,26,Y,Y_List3_Order49_Item_27_Cond1_Exp_noun_Tense_simple
4,noun,49,27,27_2.jpg,27_2_m.jpg,The doctor above the princess is standing on number 1.,राजकुमारी के ऊपर वाला डॉक्टर नंबर 1 पर खड़ा है ।,forstanding,1,2,subject,mismatch,1,above,4,doctor,doctor,raajkumaarii ,princess,26,Y,Y_List4_Order49_Item_27_Cond2_Exp_noun_Tense_forstanding
5,pronoun,49,24,24_2.jpg,24_2_m.jpg,The groom below the village-woman is on number 4.,गाँववाली के नीचे वाला दूल्हा नंबर 4 पर है ।,simple,1,1,subject,mismatch,4,below,1,duulhaa ,groom,gaaonvaalii,village-woman,36,Y,Y_List5_Order49_Item_24_Cond1_Exp_pronoun_Tense_simple
6,pronoun,49,24,24_2.jpg,24_2_m.jpg,The groom below the village-woman is standing on number 4.,गाँववाली के नीचे वाला दूल्हा नंबर 4 पर खड़ा है ।,forstanding,1,2,subject,mismatch,4,below,1,duulhaa ,groom,gaaonvaalii,village-woman,36,Y,Y_List6_Order49_Item_24_Cond2_Exp_pronoun_Tense_forstanding
7,noun,49,24,24_2.jpg,24_2_m.jpg,The groom below the village-woman is on number 4.,गाँववाली के नीचे वाला दूल्हा नंबर 4 पर है ।,simple,1,1,subject,mismatch,4,below,1,duulhaa ,groom,gaaonvaalii,village-woman,36,Y,Y_List7_Order49_Item_24_Cond1_Exp_noun_Tense_simple
8,noun,49,24,24_2.jpg,24_2_m.jpg,The groom below the village-woman is standing on number 4.,गाँववाली के नीचे वाला दूल्हा नंबर 4 पर खड़ा है ।,forstanding,1,2,subject,mismatch,4,below,1,duulhaa ,groom,gaaonvaalii,village-woman,36,Y,Y_List8_Order49_Item_24_Cond2_Exp_noun_Tense_forstanding
1,pronoun,50,x59,x59.jpg,x59_m.jpg,"the musician is on number 3, and he is also above the perfume bottle","संगीतकार नंबर 3 पर है, और वह इत्र की शीशी के ऊपर भी है ।",,1,9,9,9,3,,6,,musician,,,,N,N_List1_Order50_Item_x59_Cond9_Exp_pronoun_Tense_
2,pronoun,50,x59,x59.jpg,x59_m.jpg,"the musician is on number 3, and he is also above the perfume bottle","संगीतकार नंबर 3 पर है, और वह इत्र की शीशी के ऊपर भी है ।",,1,9,9,9,3,,6,,musician,,,,N,N_List2_Order50_Item_x59_Cond9_Exp_pronoun_Tense_
3,noun,50,x59,x59.jpg,x59_m.jpg,"the musician is on number 3, and he is also above the perfume bottle","संगीतकार नंबर 3 पर है, और वह इत्र की शीशी के ऊपर भी है ।",,1,9,9,9,3,,6,,musician,,,,N,N_List3_Order50_Item_x59_Cond9_Exp_noun_Tense_
4,noun,50,x59,x59.jpg,x59_m.jpg,"the musician is on number 3, and he is also above the perfume bottle","संगीतकार नंबर 3 पर है, और वह इत्र की शीशी के ऊपर भी है ।",,1,9,9,9,3,,6,,musician,,,,N,N_List4_Order50_Item_x59_Cond9_Exp_noun_Tense_
5,pronoun,50,x07,x07.jpg,x07_m.jpg,"the bucket is on number 2, above the mug and the soap","बाल्टी नंबर 2 पर है, मग और साबुन के ऊपर ।",,1,,,,,5,,bucket,,,,,N,N_List5_Order50_Item_x07_Cond_Exp_pronoun_Tense_
6,pronoun,50,x07,x07.jpg,x07_m.jpg,"the bucket is on number 2, above the mug and the soap","बाल्टी नंबर 2 पर है, मग और साबुन के ऊपर ।",,1,,,,,5,,bucket,,,,,N,N_List6_Order50_Item_x07_Cond_Exp_pronoun_Tense_
7,noun,50,x07,x07.jpg,x07_m.jpg,"the bucket is on number 2, above the mug and the soap","बाल्टी नंबर 2 पर है, मग और साबुन के ऊपर ।",,1,,,,4,,5,,bucket,,,,N,N_List7_Order50_Item_x07_Cond_Exp_noun_Tense_
8,noun,50,x07,x07.jpg,x07_m.jpg,"the bucket is on number 2, above the mug and the soap","बाल्टी नंबर 2 पर है, मग और साबुन के ऊपर ।",,1,,,,4,,5,,bucket,,,,N,N_List8_Order50_Item_x07_Cond_Exp_noun_Tense_
1,pronoun,51,x65,x65.jpg,x65_m.jpg,"on number 4, (there) is a cake",नंबर 4 पर एक केक है ।,,1,9,9,9,4,,,,cake,,,,N,N_List1_Order51_Item_x65_Cond9_Exp_pronoun_Tense_
2,pronoun,51,x65,x65.jpg,x65_m.jpg,"on number 4, (there) is a cake",नंबर 4 पर एक केक है ।,,1,9,9,9,4,,,,cake,,,,N,N_List2_Order51_Item_x65_Cond9_Exp_pronoun_Tense_
3,noun,51,x65,x65.jpg,x65_m.jpg,"on number 4, (there) is a cake",नंबर 4 पर एक केक है ।,,1,9,9,9,4,,,,cake,,,,N,N_List3_Order51_Item_x65_Cond9_Exp_noun_Tense_
4,noun,51,x65,x65.jpg,x65_m.jpg,"on number 4, (there) is a cake",नंबर 4 पर एक केक है ।,,1,9,9,9,4,,,,cake,,,,N,N_List4_Order51_Item_x65_Cond9_Exp_noun_Tense_
5,pronoun,51,x61,x61.jpg,x61_m.jpg,"the f-mouse is standing on number 6, next to the plate","चुहिया नंबर 6 पर बैठी है, प्लेट के साथ में ।",forstanding,1,9,9,,,5,,f-mouse,,,,,N,N_List5_Order51_Item_x61_Cond9_Exp_pronoun_Tense_forstanding
6,pronoun,51,x61,x61.jpg,x61_m.jpg,"the f-mouse is standing on number 6, next to the plate","चुहिया नंबर 6 पर बैठी है, प्लेट के साथ में ।",forstanding,1,9,9,,,5,,f-mouse,,,,,N,N_List6_Order51_Item_x61_Cond9_Exp_pronoun_Tense_forstanding
7,noun,51,x61,x61.jpg,x61_m.jpg,"the f-mouse is standing on number 6, next to the plate","चुहिया नंबर 6 पर बैठी है, प्लेट के साथ में ।",forstanding,1,9,9,9,6,,5,,f-mouse,,,,N,N_List7_Order51_Item_x61_Cond9_Exp_noun_Tense_forstanding
8,noun,51,x61,x61.jpg,x61_m.jpg,"the f-mouse is standing on number 6, next to the plate","चुहिया नंबर 6 पर बैठी है, प्लेट के साथ में ।",forstanding,1,9,9,9,6,,5,,f-mouse,,,,N,N_List8_Order51_Item_x61_Cond9_Exp_noun_Tense_forstanding
1,pronoun,52,17,17_2.jpg,17_2_m.jpg,The flowerwoman next to the gardener is on number 5.,माली के साथ वाली फूलवाली नंबर 5 पर है ।,simple,1,1,subject,mismatch,5,next to,6,fuulvaalii,flowerwoman,maalii,gardener,12,Y,Y_List1_Order52_Item_17_Cond1_Exp_pronoun_Tense_simple
2,pronoun,52,17,17_2.jpg,17_2_m.jpg,The flowerwoman next to the gardener is sitting on number 5.,माली के साथ वाली फूलवाली नंबर 5 पर बैठी है ।,forstanding,1,2,subject,mismatch,5,next to,6,fuulvaalii,flowerwoman,maalii,gardener,12,Y,Y_List2_Order52_Item_17_Cond2_Exp_pronoun_Tense_forstanding
3,noun,52,17,17_2.jpg,17_2_m.jpg,The flowerwoman next to the gardener is on number 5.,माली के साथ वाली फूलवाली नंबर 5 पर है ।,simple,1,1,subject,mismatch,5,next to,6,fuulvaalii,flowerwoman,maalii,gardener,12,Y,Y_List3_Order52_Item_17_Cond1_Exp_noun_Tense_simple
4,noun,52,17,17_2.jpg,17_2_m.jpg,The flowerwoman next to the gardener is sitting on number 5.,माली के साथ वाली फूलवाली नंबर 5 पर बैठी है ।,forstanding,1,2,subject,mismatch,5,next to,6,fuulvaalii,flowerwoman,maalii,gardener,12,Y,Y_List4_Order52_Item_17_Cond2_Exp_noun_Tense_forstanding
5,pronoun,52,x73,x73.jpg,x73_m.jpg,(there) are 2 eggs in the painter-line,पेंटर वाली लाइन में दो अंडे हैं ।,9,1,9,9,,,1,,eggs,,,,,N,N_List5_Order52_Item_x73_Cond9_Exp_pronoun_Tense_9
6,pronoun,52,x73,x73.jpg,x73_m.jpg,(there) are 2 eggs in the painter-line,पेंटर वाली लाइन में दो अंडे हैं ।,9,1,9,9,,,1,,eggs,,,,,N,N_List6_Order52_Item_x73_Cond9_Exp_pronoun_Tense_9
7,noun,52,x73,x73.jpg,x73_m.jpg,(there) are 2 eggs in the painter-line,पेंटर वाली लाइन में दो अंडे हैं ।,,1,9,9,9,2,,1,,eggs,,,,N,N_List7_Order52_Item_x73_Cond9_Exp_noun_Tense_
8,noun,52,x73,x73.jpg,x73_m.jpg,(there) are 2 eggs in the painter-line,पेंटर वाली लाइन में दो अंडे हैं ।,,1,9,9,9,2,,1,,eggs,,,,N,N_List8_Order52_Item_x73_Cond9_Exp_noun_Tense_
1,pronoun,53,x34,x34.jpg,x34_m.jpg,"the shopkeeper is on number 3, above the football player and the guava","दुकानदार नंबर 3 पर है, फुटबॉल खिलाड़ी और अमरुद के ऊपर ।",,1,9,9,9,3,,6,,shopkeeper,,,,N,N_List1_Order53_Item_x34_Cond9_Exp_pronoun_Tense_
2,pronoun,53,x34,x34.jpg,x34_m.jpg,"the shopkeeper is on number 3, above the football player and the guava","दुकानदार नंबर 3 पर है, फुटबॉल खिलाड़ी और अमरुद के ऊपर ।",,1,9,9,9,3,,6,,shopkeeper,,,,N,N_List2_Order53_Item_x34_Cond9_Exp_pronoun_Tense_
3,noun,53,x34,x34.jpg,x34_m.jpg,"the shopkeeper is on number 3, above the football player and the guava","दुकानदार नंबर 3 पर है, फुटबॉल खिलाड़ी और अमरुद के ऊपर ।",,1,9,9,9,3,,6,,shopkeeper,,,,N,N_List3_Order53_Item_x34_Cond9_Exp_noun_Tense_
4,noun,53,x34,x34.jpg,x34_m.jpg,"the shopkeeper is on number 3, above the football player and the guava","दुकानदार नंबर 3 पर है, फुटबॉल खिलाड़ी और अमरुद के ऊपर ।",,1,9,9,9,3,,6,,shopkeeper,,,,N,N_List4_Order53_Item_x34_Cond9_Exp_noun_Tense_
5,pronoun,53,18,18_2.jpg,18_2_m.jpg,The cleaning woman next to the youngboy is on number 6.,बच्चे के साथ वाली सफ़ाईवाली नंबर 6 पर है ।,simple,1,1,subject,mismatch,6,next to,5,safaiwali,cleaning woman,baccaa,youngboy,39,Y,Y_List5_Order53_Item_18_Cond1_Exp_pronoun_Tense_simple
6,pronoun,53,18,18_2.jpg,18_2_m.jpg,The cleaning woman next to the youngboy is standing on number 6.,बच्चे के साथ वाली सफ़ाईवाली नंबर 6 पर खड़ी है ।,forstanding,1,2,subject,mismatch,6,next to,5,safaiwali,cleaning woman,baccaa,youngboy,39,Y,Y_List6_Order53_Item_18_Cond2_Exp_pronoun_Tense_forstanding
7,noun,53,18,18_2.jpg,18_2_m.jpg,The cleaning woman next to the youngboy is on number 6.,बच्चे के साथ वाली सफ़ाईवाली नंबर 6 पर है ।,simple,1,1,subject,mismatch,6,next to,5,safaiwali,cleaning woman,baccaa,youngboy,39,Y,Y_List7_Order53_Item_18_Cond1_Exp_noun_Tense_simple
8,noun,53,18,18_2.jpg,18_2_m.jpg,The cleaning woman next to the youngboy is standing on number 6.,बच्चे के साथ वाली सफ़ाईवाली नंबर 6 पर खड़ी है ।,forstanding,1,2,subject,mismatch,6,next to,5,safaiwali,cleaning woman,baccaa,youngboy,39,Y,Y_List8_Order53_Item_18_Cond2_Exp_noun_Tense_forstanding
1,pronoun,54,x19,x19.jpg,x19_m.jpg,"the bee is number 1, above the snake charmer and the dessert","मधुमक्खी नंबर 1 पर उड़ रही है, सपेरे और लड्डुओं के ऊपर ।",forstanding,1,9,9,9,1,,4,,bee,,,,N,N_List1_Order54_Item_x19_Cond9_Exp_pronoun_Tense_forstanding
2,pronoun,54,x19,x19.jpg,x19_m.jpg,"the bee is number 1, above the snake charmer and the dessert","मधुमक्खी नंबर 1 पर उड़ रही है, सपेरे और लड्डुओं के ऊपर ।",forstanding,1,9,9,9,1,,4,,bee,,,,N,N_List2_Order54_Item_x19_Cond9_Exp_pronoun_Tense_forstanding
3,noun,54,x19,x19.jpg,x19_m.jpg,"the bee is number 1, above the snake charmer and the dessert","मधुमक्खी नंबर 1 पर उड़ रही है, सपेरे और लड्डुओं के ऊपर ।",forstanding,1,9,9,9,1,,4,,bee,,,,N,N_List3_Order54_Item_x19_Cond9_Exp_noun_Tense_forstanding
4,noun,54,x19,x19.jpg,x19_m.jpg,"the bee is number 1, above the snake charmer and the dessert","मधुमक्खी नंबर 1 पर उड़ रही है, सपेरे और लड्डुओं के ऊपर ।",forstanding,1,9,9,9,1,,4,,bee,,,,N,N_List4_Order54_Item_x19_Cond9_Exp_noun_Tense_forstanding
5,pronoun,54,x74,x74.jpg,x74_m.jpg,"on number 4, (there) is a salt-shaker",नंबर 4 पर नमकदानी है ।,9,1,9,9,,,,,salt-shaker,,,,,N,N_List5_Order54_Item_x74_Cond9_Exp_pronoun_Tense_9
6,pronoun,54,x74,x74.jpg,x74_m.jpg,"on number 4, (there) is a salt-shaker",नंबर 4 पर नमकदानी है ।,9,1,9,9,,,,,salt-shaker,,,,,N,N_List6_Order54_Item_x74_Cond9_Exp_pronoun_Tense_9
7,noun,54,x74,x74.jpg,x74_m.jpg,"on number 4, (there) is a salt-shaker",नंबर 4 पर नमकदानी है ।,,1,9,9,9,4,,,,salt-shaker,,,,N,N_List7_Order54_Item_x74_Cond9_Exp_noun_Tense_
8,noun,54,x74,x74.jpg,x74_m.jpg,"on number 4, (there) is a salt-shaker",नंबर 4 पर नमकदानी है ।,,1,9,9,9,4,,,,salt-shaker,,,,N,N_List8_Order54_Item_x74_Cond9_Exp_noun_Tense_
1,pronoun,55,x14,x14.jpg,X14_m.jpg,The comb is on Number 3.,कंघी नंबर 3 पर है ।,,1,,,,,,,,comb,,,,N,N_List1_Order55_Item_x14_Cond_Exp_pronoun_Tense_
2,pronoun,55,x14,x14.jpg,X14_m.jpg,The comb is on Number 3.,कंघी नंबर 3 पर है ।,,1,,,,,,,,comb,,,,N,N_List2_Order55_Item_x14_Cond_Exp_pronoun_Tense_
3,noun,55,x14,x14.jpg,X14_m.jpg,The comb is on Number 3.,कंघी नंबर 3 पर है ।,,1,,,,,,,,comb,,,,N,N_List3_Order55_Item_x14_Cond_Exp_noun_Tense_
